Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2018-10-29,91.75,88.0,91.75,88.0,478.50K,4.99%,81.12285714285714,76.66571428571429,78.98714285714286,6.591605050581896,87.39,83.3,79.42
2018-10-30,91.02,92.99,92.99,90.0,309.50K,-0.80%,83.42428571428572,77.70428571428572,79.17476190476191,6.8674761427636986,91.75,87.39,83.3
2018-10-31,91.0,89.1,93.9,89.0,145.00K,-0.02%,85.64571428571428,78.78142857142858,79.33666666666666,6.353901313741212,91.02,91.75,87.39
2018-11-01,90.91,90.79,91.79,90.0,95.50K,-0.10%,87.82714285714285,80.12214285714286,79.5547619047619,4.770051412321595,91.0,91.02,91.75
2018-11-02,90.21,91.95,92.0,89.68,121.00K,-0.77%,89.36857142857143,81.67,79.74428571428571,3.0245188519358424,90.91,91.0,91.02
2018-11-05,92.03,88.75,92.5,86.22,209.50K,2.02%,90.61571428571428,83.35785714285714,80.2157142857143,1.541339862402126,90.21,90.91,91.0
2018-11-06,90.0,91.79,91.79,88.75,102.00K,-2.21%,90.98857142857142,84.67214285714284,80.78571428571429,0.7365556908446167,92.03,90.21,90.91
2018-11-07,92.08,92.49,92.49,90.4,145.00K,2.31%,91.03571428571428,86.0792857142857,81.45571428571428,0.8011420419812503,90.0,92.03,90.21
2018-11-08,91.99,90.55,92.1,90.55,87.00K,-0.10%,91.17428571428572,87.2992857142857,82.19428571428571,0.8781582458550679,92.08,90.0,92.03
2018-11-09,91.16,91.01,92.7,90.71,150.50K,-0.90%,91.19714285714284,88.42142857142858,82.92,0.8749421749608141,91.99,92.08,90.0
2018-11-12,91.02,90.25,91.98,90.25,49.50K,-0.15%,91.21285714285716,89.52,83.81904761904761,0.8698987352129919,91.16,91.99,92.08
2018-11-13,89.65,88.82,90.88,88.82,167.00K,-1.51%,91.13285714285712,90.25071428571428,84.82428571428571,0.9943459204548184,91.02,91.16,91.99
2018-11-14,89.94,89.06,91.45,89.06,142.00K,0.32%,90.83428571428573,90.725,85.85,0.9938453458309467,89.65,91.02,91.16
2018-11-15,89.5,89.99,90.95,89.26,230.50K,-0.49%,90.76285714285714,90.87571428571428,86.70238095238095,1.0781885160730116,89.94,89.65,91.02
2018-11-16,89.28,89.5,90.19,88.31,34.00K,-0.25%,90.36285714285714,90.69928571428572,87.50714285714285,1.0262344482905947,89.5,89.94,89.65
2018-11-19,88.76,88.07,88.9,88.07,39.50K,-0.58%,89.90142857142857,90.53785714285716,88.16666666666667,0.8897645488453739,89.28,89.5,89.94
2018-11-20,88.94,88.01,89.0,87.76,16.00K,0.20%,89.58428571428571,90.39071428571428,88.80904761904762,0.7512624295785291,88.76,89.28,89.5
2018-11-22,86.4,87.0,88.49,85.75,38.50K,-2.86%,88.92428571428572,90.06857142857143,89.32142857142856,1.1843121371057967,88.94,88.76,89.28
